date,close,returns,label,rsi_14,macd,bb_upper,bb_lower,sma_7,sma_30,sentiment_avg,fear_greed,buy_hold,model,random,pred,in_market
2025-05-05,94733.68,0.004826,1,61.39,2778.305029,101031.43420861,82672.64079139,95239.08428571,88462.508,0.0,52.0,15564.136554123643,5903.276701520545,11818.272483908911,0,0
2025-05-06,96834.02,0.021929,1,65.86,2799.023468,101145.62105092,83838.81794908,95607.25571429,89075.97533333,0.0,59.0,15909.208956780105,5903.276701520545,11806.454211425002,0,0
2025-05-07,97030.5,0.002027,1,66.25,2799.031778,101201.79080317,84990.90719683,96015.61285714,89671.55066667,0.0,67.0,15941.489361702139,5903.276701520545,11818.579557125813,0,0
2025-05-08,103261.6,0.06224,0,75.78,3264.208296,102287.24379031,85784.14520969,96982.99714286,90569.52333333,0.0,65.0,16965.21916173102,5903.276701520545,11806.760977568687,0,0
2025-05-09,102971.99,-0.002809,1,74.72,3568.361087,102969.90074618,86890.98625382,97852.26142857,91248.08233333,0.0,73.0,16917.638094602204,5903.276701520545,11806.760977568687,0,0
2025-05-10,104809.53,0.017688,0,76.92,3912.576737,103728.93159616,88094.98440384,99131.27714286,92088.15666667,0.0,70.0,17219.53414132671,5903.276701520545,11806.760977568687,0,0
2025-05-11,104118.0,-0.00662,0,74.3,4082.508807,104327.61521217,89156.47778783,100537.04571429,92777.962,0.0,70.0,17105.920193771064,5903.276701520545,11717.131477672252,0,0
2025-05-12,102791.32,-0.012824,1,69.42,4063.29013,105085.60181706,89333.32418294,101688.13714286,93361.776,0.0,70.0,16887.955171366946,5903.276701520545,11567.830838120992,0,0
2025-05-13,104103.72,0.012687,0,71.42,4106.620338,105994.03097724,89466.15902276,102726.66571429,94039.9,0.0,70.0,17103.57408127979,5903.276701520545,11715.524448748329,0,0
2025-05-14,103507.82,-0.005741,1,69.21,4046.233233,106656.61264945,89756.31235055,103651.99714286,94670.44133333,0.0,73.0,17005.671529910494,5903.276701520545,11648.463626915938,0,0
2025-05-15,103763.71,0.002469,0,69.64,3973.223355,107285.38360174,90040.04439826,103723.72714286,95341.09866667,0.0,70.0,17047.712617122925,5903.276701520545,11636.815163289022,0,0
2025-05-16,103463.9,-0.002894,0,68.42,3846.826518,107762.12944666,90446.88855334,103794.0,95988.88266667,0.0,71.0,16998.455755357478,5903.276701520545,11591.589102708895,0,0
2025-05-17,103126.65,-0.003265,1,67.0,3677.056045,108023.05392993,91123.69907007,103553.58857143,96594.84066667,0.0,74.0,16943.047741514056,5903.276701520545,11579.997513606186,0,0
2025-05-18,106454.26,0.031758,0,72.97,3767.591588,108840.61922898,91450.44177102,103887.34,97327.493,0.0,74.0,17489.75274061118,5903.276701520545,11579.997513606186,0,0
2025-05-19,105573.74,-0.008306,1,69.39,3725.347565,109264.69670645,92158.05629355,104284.82857143,98010.71733333,0.0,74.0,17345.088947136286,5903.276701520545,11472.731134060807,0,0
2025-05-20,106849.99,0.012016,1,71.57,3751.60541,109735.61091965,92954.94108035,104677.15285714,98733.07566667,0.0,71.0,17554.768643704607,5903.276701520545,11611.421618170256,0,0
2025-05-21,109643.99,0.025813,1,75.65,3952.307648,110841.07641723,93164.88358277,105553.74857143,99470.66766667,0.0,70.0,18013.8049392673,5903.276701520545,11915.046466438072,0,0
2025-05-22,111696.21,0.018544,0,78.13,4228.222306,112234.18484894,93252.68215106,106686.96285714,100079.10833333,0.0,72.0,18350.971534285076,5903.276701520545,12138.061851589175,0,0
2025-05-23,107318.3,-0.039984,1,63.31,4046.974904,112433.11653702,94199.93846298,107237.59142857,100533.349,0.0,78.0,17631.70897569278,5903.276701520545,11662.313011403005,0,0
2025-05-24,107761.91,0.004125,1,64.05,3894.240273,112246.53680531,95734.94719469,107899.77142857,100992.73033333,0.0,66.0,17704.59125596285,5903.276701520545,11710.520247959943,0,0
2025-05-25,109004.19,0.011462,1,66.12,3829.296841,112002.57723313,97405.95776687,108264.04714286,101471.58066667,0.0,74.0,17908.689899216828,5903.276701520545,11845.51920161282,0,0
2025-05-26,109434.79,0.003943,0,66.84,3769.126383,111911.9134797,98756.6985203,108815.62571429,101965.14033333,0.0,73.0,17979.434719857232,5903.276701520545,11892.31263742675,0,0
2025-05-27,108938.17,-0.004548,0,65.13,3639.414868,111406.01908427,100453.35991573,109113.93714286,102471.436,0.0,74.0,17897.843236284454,5903.276701520545,11880.420324789324,0,0
2025-05-28,107781.78,-0.010672,0,61.22,3404.066588,111540.73270167,100770.66429833,108847.90714286,102897.12266667,0.0,71.0,17707.855769632435,5903.276701520545,11742.554119499322,0,0
2025-05-29,105589.75,-0.020547,0,54.53,3006.021337,111469.24956161,101103.92343839,107975.55571429,103274.887,0.0,74.0,17347.719287541426,5903.276701520545,11503.737958673568,0,0
2025-05-30,103985.48,-0.01531,1,50.2,2531.929914,111490.21956008,101000.54843992,107499.43857143,103602.003,0.0,60.0,17084.14800698224,5903.276701520545,11492.234220714894,0,0
2025-05-31,104591.88,0.005815,1,51.76,2180.010652,111477.60360066,101060.55239934,107046.57714286,103872.06866667,0.0,50.0,17183.77564106571,5903.276701520545,11547.692890991711,0,0
2025-06-01,105642.93,0.009999,1,54.42,1963.291451,111369.42086797,101453.89613203,106566.39714286,104163.92833333,0.0,56.0,17356.456420754745,5903.276701520545,11536.14519810072,0,0
2025-06-02,105857.99,0.002034,0,54.97,1788.279297,111346.03731238,101652.70668762,106055.42571429,104497.314,0.0,64.0,17391.78940061291,5903.276701520545,11536.14519810072,0,0
2025-06-03,105376.89,-0.004555,0,53.42,1592.403913,111265.57276871,101920.07823129,105546.67142857,104867.28966667,0.0,64.0,17312.747753585274,5903.276701520545,11472.232379064852,0,0
2025-06-04,104696.86,-0.006474,0,51.23,1366.545833,111210.822678,102068.143322,105105.96857143,105199.39566667,0.0,35.0,17201.023182335633,5903.276701520545,11460.760146685787,0,0
2025-06-05,101508.68,-0.030925,1,42.44,919.690576,111468.7925168,101614.6514832,104522.95857143,105355.21766667,0.0,45.0,16677.225638746848,5717.789357010883,11460.760146685787,1,1
2025-06-06,104288.44,0.027016,1,50.43,780.856735,111382.63578398,101816.98721602,104566.23857143,105597.149,0.0,49.0,17133.922393561934,5712.071567653872,11460.760146685787,0,0
2025-06-07,105552.15,0.012045,1,53.58,763.993905,111360.27092941,101749.14107059,104703.42,105673.50066667,0.0,40.0,17341.54184848875,5712.071567653872,11460.760146685787,0,0
2025-06-08,105734.0,0.001721,1,54.03,756.582356,111361.92699964,101763.51100036,104716.43,105765.56766667,0.0,49.0,17371.418638162362,5712.071567653872,11469.02475540598,0,0
2025-06-09,110263.02,0.041942,1,63.57,1103.442911,111810.27697493,101656.46402507,105345.72,105947.35066667,0.0,52.0,18115.507601415527,5712.071567653872,11457.555730650574,0,0
2025-06-10,110274.39,0.000103,0,63.59,1363.531916,111925.0291141,101604.7518859,106045.36285714,106152.56366667,0.0,43.0,18117.375619554594,5712.071567653872,11447.278463073186,0,0
2025-06-11,108645.12,-0.014885,0,58.53,1421.796271,111319.1124901,101905.5595099,106609.4,106347.69033333,0.0,56.0,17849.696999199754,5712.071567653872,11435.831184610113,0,0
2025-06-12,105671.73,-0.027749,1,50.61,1214.048672,111242.38947108,101817.62552892,107204.12142857,106399.95733333,0.0,50.0,17361.18807619934,5712.071567653872,11435.831184610113,0,0
2025-06-13,106066.59,0.00373,0,51.55,1068.94695,111125.19988401,101765.28311599,107458.14285714,106485.24966667,0.0,38.0,17426.061043867878,5712.071567653872,11435.831184610113,0,0
2025-06-14,105414.64,-0.006166,1,49.86,891.074125,110805.7437896,101725.7842104,107438.49857143,106540.28066667,0.0,42.0,17318.94983667672,5712.071567653872,11435.831184610113,0,0
2025-06-15,105594.01,0.0017,1,50.34,755.869102,110367.54372548,101779.90627452,107418.5,106611.28433333,0.0,40.0,17348.419178242602,5712.071567653872,11443.834719670494,0,0
2025-06-16,106794.53,0.011305,0,53.55,737.093324,110061.7245458,101871.3614542,106923.00142857,106733.547,0.0,49.0,17545.656921101916,5712.071567653872,11573.942028386764,0,0
2025-06-17,104551.17,-0.02123,1,47.39,535.025541,109853.30739269,101756.71760731,106105.39857143,106670.11066667,0.0,42.0,17177.08724894246,5712.071567653872,11562.368086358378,0,0
2025-06-18,104886.78,0.003205,0,48.35,397.385476,109838.18550687,101701.54249313,105568.49285714,106647.212,0.0,62.0,17232.225821295287,5712.071567653872,11562.368086358378,0,0
2025-06-19,104658.59,-0.002178,0,47.71,266.816018,109820.50027864,101786.53872136,105423.75857143,106574.16533333,0.0,43.0,17194.735666576442,5712.071567653872,11525.675970206032,0,0
2025-06-20,103297.99,-0.013086,0,44.0,52.93948,109877.79358412,101599.85641588,105028.24428571,106362.632,0.0,39.0,16971.197805537573,5712.071567653872,11514.150294235826,0,0
2025-06-21,102120.01,-0.011469,0,41.02,-209.200822,110007.39478283,101117.96321717,104557.58285714,106043.42533333,0.0,65.0,16777.663240238024,5712.071567653872,11514.150294235826,0,0
2025-06-22,100963.87,-0.011386,1,38.28,-504.425038,110210.56315368,100425.38284632,103896.13428571,105831.611,0.0,43.0,16587.716846983963,5712.071567653872,11514.150294235826,0,0
